domain,"domain_type","domain_wc","match_depth","sort_order"
"s3.dualstack.me-south-1.amazonaws.com",PRIVATE,"s3.dualstack.me-south-1.amazonaws.com",6,4
"s3-accesspoint.dualstack.me-south-1.amazonaws.com",PRIVATE,"*.s3-accesspoint.dualstack.me-south-1.amazonaws.com",6,4
"s3-accesspoint.dualstack.me-south-1.amazonaws.com",PRIVATE,"s3-accesspoint.dualstack.me-south-1.amazonaws.com",6,4
"mrap.accesspoint.s3-global.amazonaws.com",PRIVATE,"*.mrap.accesspoint.s3-global.amazonaws.com",6,4
"mrap.accesspoint.s3-global.amazonaws.com",PRIVATE,"mrap.accesspoint.s3-global.amazonaws.com",6,4
"s3.dualstack.sa-east-1.amazonaws.com",PRIVATE,"*.s3.dualstack.sa-east-1.amazonaws.com",6,4
"s3.dualstack.sa-east-1.amazonaws.com",PRIVATE,"s3.dualstack.sa-east-1.amazonaws.com",6,4
"s3-accesspoint.dualstack.sa-east-1.amazonaws.com",PRIVATE,"*.s3-accesspoint.dualstack.sa-east-1.amazonaws.com",6,4
"s3-accesspoint.dualstack.sa-east-1.amazonaws.com",PRIVATE,"s3-accesspoint.dualstack.sa-east-1.amazonaws.com",6,4
"s3-website.dualstack.sa-east-1.amazonaws.com",PRIVATE,"*.s3-website.dualstack.sa-east-1.amazonaws.com",6,4
"s3-website.dualstack.sa-east-1.amazonaws.com",PRIVATE,"s3-website.dualstack.sa-east-1.amazonaws.com",6,4
"s3.dualstack.us-east-1.amazonaws.com",PRIVATE,"*.s3.dualstack.us-east-1.amazonaws.com",6,4
"s3.dualstack.us-east-1.amazonaws.com",PRIVATE,"s3.dualstack.us-east-1.amazonaws.com",6,4
"s3-accesspoint.dualstack.us-east-1.amazonaws.com",PRIVATE,"*.s3-accesspoint.dualstack.us-east-1.amazonaws.com",6,4
"s3-accesspoint.dualstack.us-east-1.amazonaws.com",PRIVATE,"s3-accesspoint.dualstack.us-east-1.amazonaws.com",6,4
"s3-accesspoint-fips.dualstack.us-east-1.amazonaws.com",PRIVATE,"*.s3-accesspoint-fips.dualstack.us-east-1.amazonaws.com",6,4
"s3-accesspoint-fips.dualstack.us-east-1.amazonaws.com",PRIVATE,"s3-accesspoint-fips.dualstack.us-east-1.amazonaws.com",6,4
"s3-fips.dualstack.us-east-1.amazonaws.com",PRIVATE,"*.s3-fips.dualstack.us-east-1.amazonaws.com",6,4
"s3-fips.dualstack.us-east-1.amazonaws.com",PRIVATE,"s3-fips.dualstack.us-east-1.amazonaws.com",6,4
"s3-website.dualstack.us-east-1.amazonaws.com",PRIVATE,"*.s3-website.dualstack.us-east-1.amazonaws.com",6,4
"s3-website.dualstack.us-east-1.amazonaws.com",PRIVATE,"s3-website.dualstack.us-east-1.amazonaws.com",6,4
"s3.dualstack.us-east-2.amazonaws.com",PRIVATE,"*.s3.dualstack.us-east-2.amazonaws.com",6,4
"s3.dualstack.us-east-2.amazonaws.com",PRIVATE,"s3.dualstack.us-east-2.amazonaws.com",6,4
"s3-accesspoint.dualstack.us-east-2.amazonaws.com",PRIVATE,"*.s3-accesspoint.dualstack.us-east-2.amazonaws.com",6,4
"s3-accesspoint.dualstack.us-east-2.amazonaws.com",PRIVATE,"s3-accesspoint.dualstack.us-east-2.amazonaws.com",6,4
"s3-accesspoint-fips.dualstack.us-east-2.amazonaws.com",PRIVATE,"*.s3-accesspoint-fips.dualstack.us-east-2.amazonaws.com",6,4
"s3-accesspoint-fips.dualstack.us-east-2.amazonaws.com",PRIVATE,"s3-accesspoint-fips.dualstack.us-east-2.amazonaws.com",6,4
"s3-fips.dualstack.us-east-2.amazonaws.com",PRIVATE,"*.s3-fips.dualstack.us-east-2.amazonaws.com",6,4
"s3-fips.dualstack.us-east-2.amazonaws.com",PRIVATE,"s3-fips.dualstack.us-east-2.amazonaws.com",6,4
"s3-website.dualstack.us-east-2.amazonaws.com",PRIVATE,"*.s3-website.dualstack.us-east-2.amazonaws.com",6,4
"s3-website.dualstack.us-east-2.amazonaws.com",PRIVATE,"s3-website.dualstack.us-east-2.amazonaws.com",6,4
"s3.dualstack.us-gov-east-1.amazonaws.com",PRIVATE,"*.s3.dualstack.us-gov-east-1.amazonaws.com",6,4
"s3.dualstack.us-gov-east-1.amazonaws.com",PRIVATE,"s3.dualstack.us-gov-east-1.amazonaws.com",6,4
"s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com",PRIVATE,"*.s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com",6,4
"s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com",PRIVATE,"s3-accesspoint.dualstack.us-gov-east-1.amazonaws.com",6,4
"s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com",PRIVATE,"*.s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com",6,4
"s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com",PRIVATE,"s3-accesspoint-fips.dualstack.us-gov-east-1.amazonaws.com",6,4
"s3-fips.dualstack.us-gov-east-1.amazonaws.com",PRIVATE,"*.s3-fips.dualstack.us-gov-east-1.amazonaws.com",6,4
"s3-fips.dualstack.us-gov-east-1.amazonaws.com",PRIVATE,"s3-fips.dualstack.us-gov-east-1.amazonaws.com",6,4
"s3.dualstack.us-gov-west-1.amazonaws.com",PRIVATE,"*.s3.dualstack.us-gov-west-1.amazonaws.com",6,4
"s3.dualstack.us-gov-west-1.amazonaws.com",PRIVATE,"s3.dualstack.us-gov-west-1.amazonaws.com",6,4
"s3-accesspoint.dualstack.us-gov-west-1.amazonaws.com",PRIVATE,"*.s3-accesspoint.dualstack.us-gov-west-1.amazonaws.com",6,4
"s3-accesspoint.dualstack.us-gov-west-1.amazonaws.com",PRIVATE,"s3-accesspoint.dualstack.us-gov-west-1.amazonaws.com",6,4
"s3-accesspoint-fips.dualstack.us-gov-west-1.amazonaws.com",PRIVATE,"*.s3-accesspoint-fips.dualstack.us-gov-west-1.amazonaws.com",6,4
"s3-accesspoint-fips.dualstack.us-gov-west-1.amazonaws.com",PRIVATE,"s3-accesspoint-fips.dualstack.us-gov-west-1.amazonaws.com",6,4
"s3-fips.dualstack.us-gov-west-1.amazonaws.com",PRIVATE,"*.s3-fips.dualstack.us-gov-west-1.amazonaws.com",6,4
"s3-fips.dualstack.us-gov-west-1.amazonaws.com",PRIVATE,"s3-fips.dualstack.us-gov-west-1.amazonaws.com",6,4
"s3.dualstack.us-west-1.amazonaws.com",PRIVATE,"*.s3.dualstack.us-west-1.amazonaws.com",6,4
"s3.dualstack.us-west-1.amazonaws.com",PRIVATE,"s3.dualstack.us-west-1.amazonaws.com",6,4
"s3-accesspoint.dualstack.us-west-1.amazonaws.com",PRIVATE,"*.s3-accesspoint.dualstack.us-west-1.amazonaws.com",6,4
"s3-accesspoint.dualstack.us-west-1.amazonaws.com",PRIVATE,"s3-accesspoint.dualstack.us-west-1.amazonaws.com",6,4
"s3-accesspoint-fips.dualstack.us-west-1.amazonaws.com",PRIVATE,"*.s3-accesspoint-fips.dualstack.us-west-1.amazonaws.com",6,4
"s3-accesspoint-fips.dualstack.us-west-1.amazonaws.com",PRIVATE,"s3-accesspoint-fips.dualstack.us-west-1.amazonaws.com",6,4
"s3-fips.dualstack.us-west-1.amazonaws.com",PRIVATE,"*.s3-fips.dualstack.us-west-1.amazonaws.com",6,4
"s3-fips.dualstack.us-west-1.amazonaws.com",PRIVATE,"s3-fips.dualstack.us-west-1.amazonaws.com",6,4
"s3-website.dualstack.us-west-1.amazonaws.com",PRIVATE,"*.s3-website.dualstack.us-west-1.amazonaws.com",6,4
"s3-website.dualstack.us-west-1.amazonaws.com",PRIVATE,"s3-website.dualstack.us-west-1.amazonaws.com",6,4
"s3.dualstack.us-west-2.amazonaws.com",PRIVATE,"*.s3.dualstack.us-west-2.amazonaws.com",6,4
"s3.dualstack.us-west-2.amazonaws.com",PRIVATE,"s3.dualstack.us-west-2.amazonaws.com",6,4
"s3-accesspoint.dualstack.us-west-2.amazonaws.com",PRIVATE,"*.s3-accesspoint.dualstack.us-west-2.amazonaws.com",6,4
"s3-accesspoint.dualstack.us-west-2.amazonaws.com",PRIVATE,"s3-accesspoint.dualstack.us-west-2.amazonaws.com",6,4
"s3-accesspoint-fips.dualstack.us-west-2.amazonaws.com",PRIVATE,"*.s3-accesspoint-fips.dualstack.us-west-2.amazonaws.com",6,4
"s3-accesspoint-fips.dualstack.us-west-2.amazonaws.com",PRIVATE,"s3-accesspoint-fips.dualstack.us-west-2.amazonaws.com",6,4
"s3-fips.dualstack.us-west-2.amazonaws.com",PRIVATE,"*.s3-fips.dualstack.us-west-2.amazonaws.com",6,4
"s3-fips.dualstack.us-west-2.amazonaws.com",PRIVATE,"s3-fips.dualstack.us-west-2.amazonaws.com",6,4
"s3-website.dualstack.us-west-2.amazonaws.com",PRIVATE,"*.s3-website.dualstack.us-west-2.amazonaws.com",6,4
"s3-website.dualstack.us-west-2.amazonaws.com",PRIVATE,"s3-website.dualstack.us-west-2.amazonaws.com",6,4
"notebook.cn-north-1.sagemaker.com.cn",PRIVATE,"*.notebook.cn-north-1.sagemaker.com.cn",6,4
"notebook.cn-north-1.sagemaker.com.cn",PRIVATE,"notebook.cn-north-1.sagemaker.com.cn",6,4
"notebook.cn-northwest-1.sagemaker.com.cn",PRIVATE,"*.notebook.cn-northwest-1.sagemaker.com.cn",6,4
"notebook.cn-northwest-1.sagemaker.com.cn",PRIVATE,"notebook.cn-northwest-1.sagemaker.com.cn",6,4
"studio.cn-north-1.sagemaker.com.cn",PRIVATE,"*.studio.cn-north-1.sagemaker.com.cn",6,4
"studio.cn-north-1.sagemaker.com.cn",PRIVATE,"studio.cn-north-1.sagemaker.com.cn",6,4
"studio.cn-northwest-1.sagemaker.com.cn",PRIVATE,"*.studio.cn-northwest-1.sagemaker.com.cn",6,4
"studio.cn-northwest-1.sagemaker.com.cn",PRIVATE,"studio.cn-northwest-1.sagemaker.com.cn",6,4
"webview-assets.aws-cloud9.af-south-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.af-south-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.af-south-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.af-south-1.amazonaws.com",6,4
"vfs.cloud9.af-south-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.af-south-1.amazonaws.com",6,4
"vfs.cloud9.af-south-1.amazonaws.com",PRIVATE,"vfs.cloud9.af-south-1.amazonaws.com",6,4
"webview-assets.cloud9.af-south-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.af-south-1.amazonaws.com",6,4
"webview-assets.cloud9.af-south-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.af-south-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-east-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.ap-east-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-east-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.ap-east-1.amazonaws.com",6,4
"vfs.cloud9.ap-east-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.ap-east-1.amazonaws.com",6,4
"vfs.cloud9.ap-east-1.amazonaws.com",PRIVATE,"vfs.cloud9.ap-east-1.amazonaws.com",6,4
"webview-assets.cloud9.ap-east-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.ap-east-1.amazonaws.com",6,4
"webview-assets.cloud9.ap-east-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.ap-east-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-northeast-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.ap-northeast-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-northeast-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.ap-northeast-1.amazonaws.com",6,4
"vfs.cloud9.ap-northeast-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.ap-northeast-1.amazonaws.com",6,4
"vfs.cloud9.ap-northeast-1.amazonaws.com",PRIVATE,"vfs.cloud9.ap-northeast-1.amazonaws.com",6,4
"webview-assets.cloud9.ap-northeast-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.ap-northeast-1.amazonaws.com",6,4
"webview-assets.cloud9.ap-northeast-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.ap-northeast-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-northeast-2.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.ap-northeast-2.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-northeast-2.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.ap-northeast-2.amazonaws.com",6,4
"vfs.cloud9.ap-northeast-2.amazonaws.com",PRIVATE,"*.vfs.cloud9.ap-northeast-2.amazonaws.com",6,4
"vfs.cloud9.ap-northeast-2.amazonaws.com",PRIVATE,"vfs.cloud9.ap-northeast-2.amazonaws.com",6,4
"webview-assets.cloud9.ap-northeast-2.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.ap-northeast-2.amazonaws.com",6,4
"webview-assets.cloud9.ap-northeast-2.amazonaws.com",PRIVATE,"webview-assets.cloud9.ap-northeast-2.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-northeast-3.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.ap-northeast-3.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-northeast-3.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.ap-northeast-3.amazonaws.com",6,4
"vfs.cloud9.ap-northeast-3.amazonaws.com",PRIVATE,"*.vfs.cloud9.ap-northeast-3.amazonaws.com",6,4
"vfs.cloud9.ap-northeast-3.amazonaws.com",PRIVATE,"vfs.cloud9.ap-northeast-3.amazonaws.com",6,4
"webview-assets.cloud9.ap-northeast-3.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.ap-northeast-3.amazonaws.com",6,4
"webview-assets.cloud9.ap-northeast-3.amazonaws.com",PRIVATE,"webview-assets.cloud9.ap-northeast-3.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-south-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.ap-south-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-south-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.ap-south-1.amazonaws.com",6,4
"vfs.cloud9.ap-south-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.ap-south-1.amazonaws.com",6,4
"vfs.cloud9.ap-south-1.amazonaws.com",PRIVATE,"vfs.cloud9.ap-south-1.amazonaws.com",6,4
"webview-assets.cloud9.ap-south-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.ap-south-1.amazonaws.com",6,4
"webview-assets.cloud9.ap-south-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.ap-south-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-southeast-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.ap-southeast-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-southeast-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.ap-southeast-1.amazonaws.com",6,4
"vfs.cloud9.ap-southeast-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.ap-southeast-1.amazonaws.com",6,4
"vfs.cloud9.ap-southeast-1.amazonaws.com",PRIVATE,"vfs.cloud9.ap-southeast-1.amazonaws.com",6,4
"webview-assets.cloud9.ap-southeast-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.ap-southeast-1.amazonaws.com",6,4
"webview-assets.cloud9.ap-southeast-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.ap-southeast-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-southeast-2.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.ap-southeast-2.amazonaws.com",6,4
"webview-assets.aws-cloud9.ap-southeast-2.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.ap-southeast-2.amazonaws.com",6,4
"vfs.cloud9.ap-southeast-2.amazonaws.com",PRIVATE,"*.vfs.cloud9.ap-southeast-2.amazonaws.com",6,4
"vfs.cloud9.ap-southeast-2.amazonaws.com",PRIVATE,"vfs.cloud9.ap-southeast-2.amazonaws.com",6,4
"webview-assets.cloud9.ap-southeast-2.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.ap-southeast-2.amazonaws.com",6,4
"webview-assets.cloud9.ap-southeast-2.amazonaws.com",PRIVATE,"webview-assets.cloud9.ap-southeast-2.amazonaws.com",6,4
"webview-assets.aws-cloud9.ca-central-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.ca-central-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.ca-central-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.ca-central-1.amazonaws.com",6,4
"vfs.cloud9.ca-central-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.ca-central-1.amazonaws.com",6,4
"vfs.cloud9.ca-central-1.amazonaws.com",PRIVATE,"vfs.cloud9.ca-central-1.amazonaws.com",6,4
"webview-assets.cloud9.ca-central-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.ca-central-1.amazonaws.com",6,4
"webview-assets.cloud9.ca-central-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.ca-central-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.eu-central-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.eu-central-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.eu-central-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.eu-central-1.amazonaws.com",6,4
"vfs.cloud9.eu-central-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.eu-central-1.amazonaws.com",6,4
"vfs.cloud9.eu-central-1.amazonaws.com",PRIVATE,"vfs.cloud9.eu-central-1.amazonaws.com",6,4
"webview-assets.cloud9.eu-central-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.eu-central-1.amazonaws.com",6,4
"webview-assets.cloud9.eu-central-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.eu-central-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.eu-north-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.eu-north-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.eu-north-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.eu-north-1.amazonaws.com",6,4
"vfs.cloud9.eu-north-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.eu-north-1.amazonaws.com",6,4
"vfs.cloud9.eu-north-1.amazonaws.com",PRIVATE,"vfs.cloud9.eu-north-1.amazonaws.com",6,4
"webview-assets.cloud9.eu-north-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.eu-north-1.amazonaws.com",6,4
"webview-assets.cloud9.eu-north-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.eu-north-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.eu-south-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.eu-south-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.eu-south-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.eu-south-1.amazonaws.com",6,4
"vfs.cloud9.eu-south-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.eu-south-1.amazonaws.com",6,4
"vfs.cloud9.eu-south-1.amazonaws.com",PRIVATE,"vfs.cloud9.eu-south-1.amazonaws.com",6,4
"webview-assets.cloud9.eu-south-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.eu-south-1.amazonaws.com",6,4
"webview-assets.cloud9.eu-south-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.eu-south-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.eu-west-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.eu-west-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.eu-west-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.eu-west-1.amazonaws.com",6,4
"vfs.cloud9.eu-west-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.eu-west-1.amazonaws.com",6,4
"vfs.cloud9.eu-west-1.amazonaws.com",PRIVATE,"vfs.cloud9.eu-west-1.amazonaws.com",6,4
"webview-assets.cloud9.eu-west-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.eu-west-1.amazonaws.com",6,4
"webview-assets.cloud9.eu-west-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.eu-west-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.eu-west-2.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.eu-west-2.amazonaws.com",6,4
"webview-assets.aws-cloud9.eu-west-2.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.eu-west-2.amazonaws.com",6,4
"vfs.cloud9.eu-west-2.amazonaws.com",PRIVATE,"*.vfs.cloud9.eu-west-2.amazonaws.com",6,4
"vfs.cloud9.eu-west-2.amazonaws.com",PRIVATE,"vfs.cloud9.eu-west-2.amazonaws.com",6,4
"webview-assets.cloud9.eu-west-2.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.eu-west-2.amazonaws.com",6,4
"webview-assets.cloud9.eu-west-2.amazonaws.com",PRIVATE,"webview-assets.cloud9.eu-west-2.amazonaws.com",6,4
"webview-assets.aws-cloud9.eu-west-3.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.eu-west-3.amazonaws.com",6,4
"webview-assets.aws-cloud9.eu-west-3.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.eu-west-3.amazonaws.com",6,4
"vfs.cloud9.eu-west-3.amazonaws.com",PRIVATE,"*.vfs.cloud9.eu-west-3.amazonaws.com",6,4
"vfs.cloud9.eu-west-3.amazonaws.com",PRIVATE,"vfs.cloud9.eu-west-3.amazonaws.com",6,4
"webview-assets.cloud9.eu-west-3.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.eu-west-3.amazonaws.com",6,4
"webview-assets.cloud9.eu-west-3.amazonaws.com",PRIVATE,"webview-assets.cloud9.eu-west-3.amazonaws.com",6,4
"webview-assets.aws-cloud9.il-central-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.il-central-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.il-central-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.il-central-1.amazonaws.com",6,4
"vfs.cloud9.il-central-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.il-central-1.amazonaws.com",6,4
"vfs.cloud9.il-central-1.amazonaws.com",PRIVATE,"vfs.cloud9.il-central-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.me-south-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.me-south-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.me-south-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.me-south-1.amazonaws.com",6,4
"vfs.cloud9.me-south-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.me-south-1.amazonaws.com",6,4
"vfs.cloud9.me-south-1.amazonaws.com",PRIVATE,"vfs.cloud9.me-south-1.amazonaws.com",6,4
"webview-assets.cloud9.me-south-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.me-south-1.amazonaws.com",6,4
"webview-assets.cloud9.me-south-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.me-south-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.sa-east-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.sa-east-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.sa-east-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.sa-east-1.amazonaws.com",6,4
"vfs.cloud9.sa-east-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.sa-east-1.amazonaws.com",6,4
"vfs.cloud9.sa-east-1.amazonaws.com",PRIVATE,"vfs.cloud9.sa-east-1.amazonaws.com",6,4
"webview-assets.cloud9.sa-east-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.sa-east-1.amazonaws.com",6,4
"webview-assets.cloud9.sa-east-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.sa-east-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.us-east-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.us-east-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.us-east-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.us-east-1.amazonaws.com",6,4
"vfs.cloud9.us-east-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.us-east-1.amazonaws.com",6,4
"vfs.cloud9.us-east-1.amazonaws.com",PRIVATE,"vfs.cloud9.us-east-1.amazonaws.com",6,4
"webview-assets.cloud9.us-east-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.us-east-1.amazonaws.com",6,4
"webview-assets.cloud9.us-east-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.us-east-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.us-east-2.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.us-east-2.amazonaws.com",6,4
"webview-assets.aws-cloud9.us-east-2.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.us-east-2.amazonaws.com",6,4
"vfs.cloud9.us-east-2.amazonaws.com",PRIVATE,"*.vfs.cloud9.us-east-2.amazonaws.com",6,4
"vfs.cloud9.us-east-2.amazonaws.com",PRIVATE,"vfs.cloud9.us-east-2.amazonaws.com",6,4
"webview-assets.cloud9.us-east-2.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.us-east-2.amazonaws.com",6,4
"webview-assets.cloud9.us-east-2.amazonaws.com",PRIVATE,"webview-assets.cloud9.us-east-2.amazonaws.com",6,4
"webview-assets.aws-cloud9.us-west-1.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.us-west-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.us-west-1.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.us-west-1.amazonaws.com",6,4
"vfs.cloud9.us-west-1.amazonaws.com",PRIVATE,"*.vfs.cloud9.us-west-1.amazonaws.com",6,4
"vfs.cloud9.us-west-1.amazonaws.com",PRIVATE,"vfs.cloud9.us-west-1.amazonaws.com",6,4
"webview-assets.cloud9.us-west-1.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.us-west-1.amazonaws.com",6,4
"webview-assets.cloud9.us-west-1.amazonaws.com",PRIVATE,"webview-assets.cloud9.us-west-1.amazonaws.com",6,4
"webview-assets.aws-cloud9.us-west-2.amazonaws.com",PRIVATE,"*.webview-assets.aws-cloud9.us-west-2.amazonaws.com",6,4
"webview-assets.aws-cloud9.us-west-2.amazonaws.com",PRIVATE,"webview-assets.aws-cloud9.us-west-2.amazonaws.com",6,4
"vfs.cloud9.us-west-2.amazonaws.com",PRIVATE,"*.vfs.cloud9.us-west-2.amazonaws.com",6,4
"vfs.cloud9.us-west-2.amazonaws.com",PRIVATE,"vfs.cloud9.us-west-2.amazonaws.com",6,4
"webview-assets.cloud9.us-west-2.amazonaws.com",PRIVATE,"*.webview-assets.cloud9.us-west-2.amazonaws.com",6,4
"webview-assets.cloud9.us-west-2.amazonaws.com",PRIVATE,"webview-assets.cloud9.us-west-2.amazonaws.com",6,4
"cn-north-1.eb.amazonaws.com.cn",PRIVATE,"*.cn-north-1.eb.amazonaws.com.cn",6,4
"cn-north-1.eb.amazonaws.com.cn",PRIVATE,"cn-north-1.eb.amazonaws.com.cn",6,4
"cn-northwest-1.eb.amazonaws.com.cn",PRIVATE,"*.cn-northwest-1.eb.amazonaws.com.cn",6,4
"cn-northwest-1.eb.amazonaws.com.cn",PRIVATE,"cn-northwest-1.eb.amazonaws.com.cn",6,4
